Position X	Position Y	Position Z	
69.0	67.0	68.0	
78.0	72.0	68.0	
70.0	74.0	68.0	
72.0	78.0	68.0	
77.0	88.0	68.0	
89.0	91.0	68.0	
84.0	95.0	68.0	
86.0	95.0	68.0	
34.0	21.0	69.0	
38.0	22.0	69.0	
30.0	25.0	69.0	
36.0	30.0	69.0	
48.0	44.0	69.0	
61.0	58.0	69.0	
52.0	61.0	69.0	
53.0	62.0	69.0	
76.0	65.0	69.0	
76.0	68.0	69.0	
68.0	70.0	69.0	
73.0	80.0	69.0	
90.0	91.0	69.0	
86.0	96.0	69.0	
34.0	22.0	70.0	
44.0	27.0	70.0	
40.0	34.0	70.0	
43.0	38.0	70.0	
45.0	40.0	70.0	
59.0	48.0	70.0	
59.0	58.0	70.0	
75.0	63.0	70.0	
75.0	65.0	70.0	
75.0	85.0	70.0	
77.0	88.0	70.0	
89.0	89.0	70.0	
80.0	91.0	70.0	
89.0	91.0	70.0	
35.0	29.0	71.0	
48.0	42.0	71.0	
53.0	51.0	71.0	
71.0	59.0	71.0	
56.0	65.0	71.0	
78.0	73.0	71.0	
72.0	77.0	71.0	
81.0	80.0	71.0	
89.0	93.0	71.0	
32.0	24.0	72.0	
39.0	24.0	72.0	
33.0	27.0	72.0	
53.0	39.0	72.0	
57.0	47.0	72.0	
58.0	59.0	72.0	
71.0	60.0	72.0	
75.0	70.0	72.0	
71.0	73.0	72.0	
78.0	87.0	72.0	
85.0	87.0	72.0	
34.0	25.0	73.0	
38.0	27.0	72.0	
40.0	28.0	73.0	
41.0	29.0	73.0	
42.0	30.0	73.0	
43.0	30.0	72.0	
43.0	32.0	73.0	
43.0	33.0	72.0	
44.0	33.0	73.0	
45.0	33.0	72.0	
45.0	34.0	73.0	
45.0	35.0	72.0	
46.0	36.0	73.0	
47.0	36.0	72.0	
46.0	37.0	72.0	
47.0	37.0	73.0	
48.0	38.0	72.0	
49.0	38.0	73.0	
50.0	38.0	72.0	
50.0	39.0	73.0	
51.0	39.0	72.0	
50.0	40.0	72.0	
51.0	41.0	73.0	
51.0	42.0	72.0	
52.0	42.0	73.0	
53.0	44.0	72.0	
52.0	45.0	72.0	
54.0	45.0	72.0	
53.0	47.0	72.0	
54.0	47.0	73.0	
55.0	47.0	72.0	
56.0	50.0	73.0	
57.0	60.0	72.0	
57.0	62.0	73.0	
70.0	62.0	73.0	
70.0	64.0	72.0	
72.0	70.0	73.0	
72.0	72.0	72.0	
73.0	72.0	73.0	
74.0	72.0	72.0	
74.0	73.0	73.0	
75.0	76.0	73.0	
76.0	77.0	73.0	
77.0	77.0	72.0	
76.0	78.0	72.0	
78.0	81.0	73.0	
78.0	83.0	73.0	
79.0	83.0	72.0	
79.0	84.0	73.0	
79.0	85.0	72.0	
81.0	86.0	73.0	
83.0	87.0	72.0	
83.0	89.0	73.0	
83.0	90.0	72.0	
84.0	90.0	73.0	
85.0	90.0	72.0	
86.0	92.0	73.0	
60.0	57.0	69.0	
60.0	58.0	69.0	
71.0	62.0	72.0	
70.0	62.0	73.0	
38.0	27.0	72.0	
38.0	27.0	72.0	
37.0	30.0	68.0	
56.0	49.0	66.0	
34.0	29.0	68.0	
86.0	96.0	69.0	
86.0	96.0	69.0	
34.0	21.0	69.0	
34.0	22.0	70.0	
73.0	72.0	65.0	
73.0	72.0	65.0	
72.0	72.0	66.0	
74.0	72.0	66.0	
74.0	72.0	66.0	
74.0	72.0	66.0	
75.0	76.0	65.0	
75.0	76.0	65.0	
74.0	76.0	66.0	
76.0	76.0	66.0	
76.0	76.0	66.0	
76.0	76.0	66.0	
74.0	72.0	66.0	
74.0	72.0	66.0	
75.0	74.0	65.0	
90.0	91.0	69.0	
89.0	91.0	70.0	
76.0	65.0	69.0	
76.0	65.0	69.0	
75.0	65.0	70.0	
53.0	44.0	72.0	
51.0	42.0	72.0	
51.0	42.0	72.0	
52.0	44.0	73.0	
52.0	45.0	72.0	
79.0	83.0	72.0	
79.0	83.0	72.0	
79.0	85.0	72.0	
49.0	42.0	72.0	
71.0	62.0	72.0	
53.0	51.0	71.0	
53.0	62.0	69.0	
53.0	51.0	71.0	
52.0	61.0	69.0	
46.0	37.0	72.0	
46.0	37.0	72.0	
72.0	72.0	72.0	
72.0	72.0	72.0	
73.0	72.0	73.0	
74.0	72.0	72.0	
70.0	74.0	68.0	
49.0	42.0	72.0	
54.0	45.0	72.0	
54.0	45.0	72.0	
45.0	35.0	72.0	
45.0	35.0	72.0	
45.0	35.0	72.0	
42.0	29.0	66.0	
42.0	29.0	66.0	
42.0	29.0	66.0	
50.0	38.0	66.0	
50.0	38.0	66.0	
50.0	38.0	66.0	
38.0	27.0	66.0	
38.0	27.0	66.0	
38.0	27.0	66.0	
40.0	29.0	66.0	
40.0	28.0	65.0	
40.0	27.0	66.0	
43.0	30.0	72.0	
42.0	30.0	73.0	
41.0	30.0	72.0	
50.0	38.0	72.0	
49.0	38.0	73.0	
39.0	26.0	72.0	
80.0	84.0	66.0	
80.0	84.0	66.0	
82.0	87.0	65.0	
36.0	25.0	66.0	
35.0	26.0	66.0	
36.0	26.0	65.0	
34.0	25.0	65.0	
81.0	86.0	73.0	
81.0	86.0	73.0	
85.0	87.0	72.0	
83.0	87.0	72.0	
83.0	87.0	72.0	
42.0	29.0	66.0	
42.0	29.0	66.0	
41.0	29.0	65.0	
40.0	29.0	66.0	
42.0	32.0	66.0	
42.0	32.0	66.0	
42.0	30.0	65.0	
42.0	29.0	66.0	
38.0	27.0	66.0	
41.0	32.0	66.0	
41.0	29.0	73.0	
76.0	68.0	69.0	
76.0	68.0	69.0	
75.0	70.0	66.0	
75.0	70.0	66.0	
75.0	70.0	66.0	
52.0	42.0	73.0	
57.0	47.0	72.0	
80.0	82.0	66.0	
81.0	80.0	71.0	
48.0	37.0	65.0	
53.0	39.0	72.0	
52.0	42.0	73.0	
75.0	70.0	72.0	
50.0	38.0	72.0	
50.0	38.0	72.0	
50.0	38.0	72.0	
50.0	39.0	73.0	
50.0	40.0	72.0	
50.0	40.0	72.0	
48.0	38.0	72.0	
50.0	38.0	72.0	
46.0	37.0	72.0	
48.0	37.0	73.0	
39.0	24.0	72.0	
39.0	26.0	72.0	
79.0	86.0	66.0	
89.0	91.0	68.0	
72.0	72.0	66.0	
73.0	70.0	66.0	
50.0	38.0	66.0	
50.0	38.0	66.0	
48.0	38.0	66.0	
50.0	41.0	66.0	
50.0	41.0	66.0	
50.0	39.0	65.0	
46.0	39.0	66.0	
70.0	74.0	68.0	
70.0	74.0	68.0	
54.0	47.0	65.0	
53.0	44.0	66.0	
43.0	30.0	72.0	
43.0	30.0	72.0	
43.0	30.0	72.0	
43.0	31.0	73.0	
43.0	33.0	72.0	
43.0	33.0	72.0	
41.0	30.0	72.0	
83.0	87.0	72.0	
83.0	88.0	73.0	
83.0	90.0	72.0	
83.0	90.0	72.0	
82.0	87.0	73.0	
83.0	90.0	72.0	
83.0	90.0	72.0	
83.0	87.0	72.0	
85.0	90.0	72.0	
84.0	90.0	73.0	
48.0	42.0	71.0	
48.0	42.0	71.0	
36.0	30.0	69.0	
56.0	50.0	73.0	
56.0	50.0	73.0	
57.0	62.0	73.0	
79.0	83.0	72.0	
79.0	84.0	73.0	
78.0	83.0	73.0	
78.0	87.0	72.0	
78.0	87.0	72.0	
68.0	65.0	67.0	
68.0	65.0	67.0	
68.0	65.0	67.0	
68.0	70.0	69.0	
80.0	85.0	65.0	
82.0	87.0	65.0	
75.0	70.0	66.0	
75.0	65.0	68.0	
73.0	70.0	66.0	
34.0	22.0	68.0	
78.0	75.0	67.0	
59.0	58.0	70.0	
59.0	58.0	70.0	
71.0	59.0	71.0	
78.0	72.0	68.0	
85.0	90.0	72.0	
85.0	87.0	72.0	
72.0	65.0	73.0	
46.0	39.0	66.0	
45.0	40.0	70.0	
76.0	76.0	72.0	
51.0	47.0	66.0	
56.0	49.0	66.0	
76.0	76.0	72.0	
75.0	76.0	73.0	
75.0	76.0	73.0	
74.0	73.0	73.0	
74.0	73.0	73.0	
74.0	72.0	72.0	
75.0	70.0	72.0	
75.0	70.0	72.0	
77.0	77.0	66.0	
77.0	77.0	66.0	
77.0	80.0	65.0	
78.0	81.0	73.0	
73.0	80.0	69.0	
77.0	78.0	73.0	
85.0	90.0	66.0	
85.0	90.0	66.0	
81.0	90.0	66.0	
54.0	49.0	66.0	
52.0	61.0	69.0	
57.0	62.0	73.0	
57.0	60.0	72.0	
78.0	73.0	71.0	
76.0	76.0	72.0	
58.0	59.0	66.0	
77.0	78.0	65.0	
32.0	24.0	72.0	
32.0	24.0	72.0	
53.0	39.0	72.0	
51.0	41.0	73.0	
88.0	93.0	66.0	
71.0	64.0	73.0	
71.0	73.0	72.0	
72.0	77.0	71.0	
72.0	77.0	71.0	
82.0	89.0	66.0	
79.0	83.0	72.0	
47.0	37.0	65.0	
46.0	39.0	66.0	
79.0	88.0	72.0	
56.0	49.0	66.0	
55.0	48.0	65.0	
55.0	48.0	65.0	
54.0	49.0	66.0	
71.0	64.0	65.0	
71.0	64.0	65.0	
72.0	64.0	66.0	
81.0	90.0	66.0	
84.0	90.0	65.0	
73.0	80.0	69.0	
52.0	44.0	65.0	
43.0	30.0	72.0	
38.0	27.0	72.0	
38.0	27.0	72.0	
41.0	29.0	73.0	
71.0	73.0	72.0	
45.0	33.0	72.0	
43.0	33.0	72.0	
45.0	33.0	72.0	
44.0	33.0	73.0	
44.0	33.0	73.0	
45.0	35.0	72.0	
45.0	34.0	73.0	
44.0	27.0	70.0	
44.0	27.0	70.0	
47.0	36.0	72.0	
46.0	36.0	73.0	
46.0	36.0	73.0	
43.0	30.0	66.0	
43.0	31.0	65.0	
46.0	34.0	66.0	
85.0	87.0	72.0	
56.0	49.0	66.0	
59.0	48.0	70.0	
53.0	47.0	72.0	
53.0	47.0	72.0	
54.0	47.0	73.0	
54.0	47.0	73.0	
55.0	47.0	72.0	
55.0	47.0	72.0	
45.0	36.0	66.0	
44.0	34.0	66.0	
72.0	72.0	72.0	
72.0	65.0	73.0	
75.0	70.0	72.0	
73.0	72.0	73.0	
78.0	72.0	68.0	
76.0	77.0	73.0	
78.0	72.0	68.0	
78.0	75.0	67.0	
75.0	63.0	70.0	
90.0	91.0	69.0	
32.0	24.0	72.0	
35.0	29.0	71.0	
39.0	24.0	72.0	
39.0	26.0	66.0	
38.0	22.0	69.0	
38.0	22.0	69.0	
34.0	21.0	69.0	
50.0	38.0	72.0	
39.0	24.0	72.0	
60.0	59.0	70.0	
70.0	64.0	72.0	
38.0	27.0	72.0	
35.0	29.0	71.0	
34.0	25.0	73.0	
59.0	48.0	70.0	
59.0	48.0	70.0	
49.0	42.0	66.0	
49.0	42.0	66.0	
48.0	44.0	69.0	
51.0	41.0	65.0	
55.0	44.0	66.0	
87.0	95.0	67.0	
86.0	95.0	70.0	
85.0	87.0	72.0	
71.0	65.0	66.0	
69.0	67.0	68.0	
69.0	67.0	68.0	
70.0	74.0	68.0	
70.0	74.0	68.0	
68.0	70.0	69.0	
55.0	47.0	66.0	
44.0	32.0	66.0	
78.0	83.0	73.0	
75.0	85.0	70.0	
75.0	85.0	70.0	
76.0	77.0	65.0	
58.0	59.0	66.0	
71.0	60.0	66.0	
71.0	60.0	66.0	
44.0	27.0	70.0	
76.0	78.0	72.0	
72.0	64.0	66.0	
70.0	74.0	68.0	
73.0	70.0	66.0	
86.0	95.0	70.0	
86.0	92.0	73.0	
90.0	91.0	69.0	
88.0	93.0	66.0	
34.0	29.0	68.0	
35.0	29.0	71.0	
79.0	88.0	72.0	
81.0	90.0	66.0	
78.0	87.0	66.0	
75.0	85.0	70.0	
54.0	49.0	66.0	
52.0	61.0	69.0	
54.0	47.0	65.0	
53.0	51.0	71.0	
53.0	51.0	71.0	
83.0	87.0	66.0	
84.0	90.0	65.0	
89.0	91.0	68.0	
89.0	89.0	70.0	
57.0	62.0	65.0	

