Position X	Position Y	Position Z	
53.0	34.0	74.0	
51.0	47.0	74.0	
53.0	52.0	74.0	
63.0	57.0	74.0	
57.0	64.0	74.0	
59.0	68.0	74.0	
61.0	76.0	74.0	
62.0	81.0	74.0	
71.0	81.0	74.0	
67.0	97.0	74.0	
72.0	98.0	74.0	
44.0	24.0	75.0	
47.0	25.0	75.0	
48.0	31.0	75.0	
43.0	32.0	74.0	
44.0	33.0	75.0	
52.0	35.0	75.0	
53.0	36.0	74.0	
48.0	38.0	75.0	
48.0	39.0	74.0	
53.0	39.0	75.0	
56.0	42.0	75.0	
57.0	44.0	74.0	
62.0	57.0	74.0	
65.0	66.0	75.0	
60.0	67.0	75.0	
60.0	68.0	74.0	
66.0	88.0	75.0	
72.0	92.0	75.0	
72.0	96.0	75.0	
45.0	30.0	76.0	
46.0	32.0	76.0	
47.0	33.0	76.0	
48.0	33.0	75.0	
48.0	34.0	76.0	
49.0	34.0	75.0	
48.0	35.0	75.0	
49.0	35.0	76.0	
50.0	35.0	75.0	
50.0	36.0	76.0	
51.0	38.0	76.0	
53.0	41.0	75.0	
53.0	42.0	76.0	
53.0	43.0	75.0	
54.0	45.0	76.0	
55.0	46.0	76.0	
56.0	46.0	75.0	
56.0	47.0	76.0	
56.0	50.0	76.0	
59.0	52.0	75.0	
59.0	53.0	76.0	
59.0	58.0	76.0	
60.0	58.0	75.0	
60.0	59.0	76.0	
60.0	63.0	76.0	
61.0	63.0	75.0	
61.0	64.0	76.0	
62.0	64.0	75.0	
61.0	65.0	75.0	
62.0	66.0	76.0	
63.0	70.0	76.0	
65.0	75.0	76.0	
66.0	79.0	75.0	
66.0	81.0	76.0	
67.0	81.0	75.0	
67.0	82.0	76.0	
68.0	82.0	75.0	
67.0	83.0	75.0	
68.0	83.0	76.0	
69.0	88.0	76.0	
69.0	92.0	76.0	
69.0	93.0	75.0	
70.0	95.0	76.0	
57.0	50.0	63.0	
57.0	51.0	62.0	
57.0	52.0	63.0	
58.0	79.0	69.0	
58.0	79.0	69.0	
59.0	79.0	70.0	
53.0	63.0	69.0	
53.0	63.0	69.0	
54.0	63.0	70.0	
59.0	52.0	75.0	
59.0	52.0	75.0	
60.0	58.0	75.0	
59.0	79.0	68.0	
68.0	82.0	63.0	
68.0	82.0	63.0	
68.0	83.0	62.0	
53.0	39.0	75.0	
53.0	39.0	75.0	
57.0	44.0	74.0	
54.0	43.0	76.0	
54.0	43.0	76.0	
49.0	50.0	69.0	
50.0	50.0	70.0	
60.0	58.0	63.0	
60.0	58.0	63.0	
61.0	63.0	63.0	
43.0	32.0	74.0	
43.0	32.0	74.0	
58.0	39.0	70.0	
58.0	39.0	70.0	
69.0	87.0	63.0	
69.0	88.0	62.0	
75.0	83.0	69.0	
75.0	83.0	69.0	
74.0	83.0	70.0	
66.0	53.0	69.0	
66.0	53.0	69.0	
65.0	53.0	70.0	
63.0	47.0	69.0	
62.0	47.0	70.0	
70.0	67.0	69.0	
69.0	67.0	70.0	
52.0	26.0	69.0	
52.0	26.0	69.0	
51.0	26.0	70.0	
57.0	38.0	68.0	
57.0	38.0	68.0	
58.0	38.0	69.0	
53.0	41.0	75.0	
53.0	41.0	75.0	
53.0	42.0	76.0	
40.0	32.0	72.0	
48.0	34.0	62.0	
49.0	36.0	63.0	
77.0	93.0	69.0	
48.0	38.0	63.0	
48.0	38.0	63.0	
60.0	68.0	74.0	
60.0	68.0	74.0	
60.0	68.0	74.0	
48.0	34.0	62.0	
61.0	87.0	69.0	
61.0	87.0	69.0	
62.0	87.0	70.0	
56.0	70.0	69.0	
56.0	70.0	69.0	
57.0	70.0	70.0	
62.0	92.0	69.0	
62.0	92.0	69.0	
63.0	92.0	70.0	
57.0	74.0	69.0	
58.0	74.0	70.0	
66.0	59.0	68.0	
67.0	59.0	69.0	
67.0	59.0	69.0	
66.0	59.0	70.0	
71.0	71.0	69.0	
70.0	71.0	70.0	
76.0	88.0	69.0	
76.0	88.0	69.0	
75.0	88.0	70.0	
63.0	92.0	68.0	
65.0	81.0	75.0	
65.0	81.0	75.0	
66.0	81.0	76.0	
66.0	81.0	76.0	
67.0	81.0	75.0	
48.0	39.0	74.0	
48.0	39.0	74.0	
51.0	41.0	75.0	
48.0	39.0	74.0	
52.0	35.0	75.0	
58.0	74.0	68.0	
44.0	33.0	75.0	
49.0	36.0	75.0	
48.0	38.0	75.0	
62.0	87.0	68.0	
54.0	36.0	64.0	
54.0	36.0	64.0	
52.0	35.0	63.0	
52.0	35.0	63.0	
53.0	37.0	63.0	
51.0	26.0	68.0	
50.0	50.0	68.0	
55.0	47.0	75.0	
55.0	47.0	75.0	
54.0	45.0	76.0	
56.0	46.0	75.0	
55.0	45.0	75.0	
55.0	45.0	75.0	
70.0	92.0	63.0	
51.0	37.0	63.0	
51.0	40.0	62.0	
54.0	42.0	63.0	
54.0	42.0	63.0	
54.0	42.0	63.0	
65.0	53.0	68.0	
48.0	35.0	75.0	
48.0	35.0	75.0	
48.0	35.0	75.0	
47.0	34.0	63.0	
74.0	83.0	68.0	
75.0	88.0	68.0	
56.0	46.0	63.0	
56.0	46.0	63.0	
57.0	50.0	63.0	
57.0	50.0	63.0	
56.0	42.0	75.0	
70.0	71.0	68.0	
54.0	39.0	64.0	
51.0	37.0	63.0	
49.0	37.0	63.0	
51.0	40.0	62.0	
51.0	37.0	63.0	
52.0	42.0	63.0	
57.0	50.0	63.0	
58.0	52.0	62.0	
69.0	67.0	68.0	
66.0	82.0	63.0	
66.0	82.0	63.0	
66.0	82.0	63.0	
67.0	82.0	62.0	
68.0	82.0	63.0	
68.0	82.0	63.0	
66.0	79.0	63.0	
66.0	80.0	62.0	
66.0	81.0	62.0	
48.0	21.0	68.0	
62.0	47.0	68.0	
48.0	31.0	75.0	
51.0	47.0	74.0	
64.0	64.0	63.0	
64.0	64.0	63.0	
65.0	63.0	64.0	
65.0	97.0	66.0	
58.0	53.0	63.0	
62.0	81.0	74.0	
67.0	83.0	75.0	
62.0	64.0	75.0	
45.0	41.0	69.0	
62.0	81.0	64.0	
62.0	81.0	64.0	
49.0	34.0	63.0	
60.0	67.0	75.0	
61.0	63.0	75.0	
61.0	63.0	75.0	
61.0	63.0	75.0	
61.0	64.0	76.0	
61.0	65.0	75.0	
57.0	64.0	74.0	
57.0	64.0	74.0	
57.0	64.0	74.0	
60.0	63.0	76.0	
54.0	36.0	74.0	
66.0	80.0	76.0	
65.0	81.0	75.0	
65.0	81.0	75.0	
61.0	63.0	63.0	
61.0	66.0	63.0	
61.0	66.0	63.0	
61.0	64.0	62.0	
54.0	63.0	68.0	
55.0	47.0	63.0	
68.0	82.0	75.0	
48.0	47.0	68.0	
56.0	42.0	75.0	
54.0	36.0	74.0	
48.0	33.0	75.0	
66.0	79.0	63.0	
66.0	79.0	63.0	
66.0	82.0	63.0	
66.0	79.0	75.0	
62.0	47.0	70.0	
64.0	51.0	72.0	
69.0	88.0	76.0	
69.0	88.0	76.0	
69.0	88.0	76.0	
68.0	82.0	75.0	
69.0	88.0	76.0	
68.0	83.0	76.0	
46.0	32.0	62.0	
46.0	30.0	63.0	
43.0	31.0	63.0	
62.0	64.0	63.0	
47.0	39.0	64.0	
66.0	79.0	63.0	
71.0	77.0	68.0	
64.0	51.0	72.0	
53.0	61.0	69.0	
53.0	61.0	69.0	
54.0	63.0	70.0	
59.0	68.0	74.0	
59.0	52.0	63.0	
58.0	74.0	70.0	
77.0	93.0	69.0	
76.0	88.0	69.0	
66.0	56.0	69.0	
66.0	56.0	69.0	
68.0	87.0	62.0	
66.0	88.0	63.0	
62.0	90.0	69.0	
62.0	90.0	69.0	
63.0	92.0	70.0	
64.0	74.0	62.0	
63.0	70.0	62.0	
64.0	75.0	63.0	
64.0	75.0	63.0	
58.0	77.0	69.0	
58.0	77.0	69.0	
59.0	79.0	70.0	
49.0	50.0	69.0	
48.0	47.0	68.0	
54.0	45.0	62.0	
58.0	77.0	69.0	
58.0	77.0	69.0	
59.0	79.0	68.0	
61.0	85.0	69.0	
61.0	85.0	69.0	
61.0	85.0	69.0	
62.0	87.0	68.0	
55.0	33.0	67.0	
55.0	33.0	67.0	
56.0	34.0	70.0	
56.0	36.0	72.0	
56.0	36.0	72.0	
55.0	33.0	71.0	
63.0	70.0	76.0	
65.0	75.0	76.0	
61.0	76.0	74.0	
60.0	58.0	75.0	
60.0	59.0	76.0	
59.0	58.0	76.0	
59.0	58.0	76.0	
65.0	74.0	63.0	
70.0	92.0	63.0	
70.0	92.0	63.0	
69.0	92.0	62.0	
67.0	93.0	63.0	
67.0	93.0	63.0	
70.0	95.0	62.0	
75.0	85.0	69.0	
75.0	85.0	69.0	
74.0	83.0	68.0	
66.0	88.0	63.0	
66.0	88.0	63.0	
50.0	50.0	70.0	
48.0	47.0	68.0	
48.0	47.0	68.0	
59.0	59.0	63.0	
66.0	80.0	76.0	
53.0	61.0	69.0	
53.0	61.0	69.0	
54.0	63.0	68.0	
56.0	46.0	63.0	
69.0	92.0	76.0	
69.0	93.0	75.0	
69.0	93.0	75.0	
69.0	93.0	75.0	
69.0	88.0	76.0	
60.0	59.0	62.0	
61.0	66.0	63.0	
57.0	70.0	68.0	
67.0	97.0	74.0	
69.0	92.0	76.0	
49.0	36.0	75.0	
50.0	36.0	76.0	
64.0	51.0	66.0	
65.0	51.0	70.0	
66.0	59.0	70.0	
67.0	61.0	69.0	
67.0	61.0	69.0	
66.0	58.0	71.0	
48.0	47.0	68.0	
65.0	81.0	75.0	
55.0	33.0	67.0	
53.0	34.0	74.0	
71.0	77.0	68.0	
71.0	81.0	64.0	
66.0	59.0	68.0	
65.0	63.0	64.0	
52.0	52.0	65.0	
62.0	81.0	64.0	
65.0	79.0	62.0	
59.0	53.0	76.0	
56.0	50.0	76.0	
56.0	50.0	76.0	
51.0	37.0	75.0	
48.0	35.0	75.0	
48.0	35.0	75.0	
49.0	35.0	76.0	
50.0	35.0	75.0	
50.0	35.0	75.0	
43.0	32.0	74.0	
65.0	65.0	64.0	
62.0	65.0	62.0	
62.0	65.0	62.0	
66.0	65.0	64.0	
66.0	65.0	64.0	
45.0	41.0	71.0	
60.0	67.0	75.0	
61.0	63.0	75.0	
61.0	84.0	67.0	
40.0	32.0	72.0	
39.0	25.0	71.0	
56.0	47.0	62.0	
57.0	50.0	63.0	
48.0	38.0	63.0	
54.0	42.0	63.0	
51.0	40.0	62.0	
70.0	95.0	76.0	
45.0	41.0	71.0	
48.0	39.0	74.0	
59.0	58.0	76.0	
60.0	58.0	75.0	
57.0	64.0	74.0	
57.0	64.0	74.0	
59.0	52.0	75.0	
45.0	19.0	69.0	
43.0	20.0	70.0	
53.0	43.0	75.0	
48.0	39.0	74.0	
51.0	38.0	76.0	

